Run id,Trial,CrossOver,Mutation,Population Size,Evaluation,Time,Solution
1,0,0.7,9.765625E-4,50,46950,1124,1024.0
1,1,0.7,9.765625E-4,50,50,3,546.0
1,2,0.7,9.765625E-4,50,50,3,541.0
1,3,0.7,9.765625E-4,50,50,3,544.0
1,4,0.7,9.765625E-4,50,50,3,543.0
1,5,0.7,9.765625E-4,50,50,9,547.0
1,6,0.7,9.765625E-4,50,50,2,554.0
1,7,0.7,9.765625E-4,50,50,2,547.0
1,8,0.7,9.765625E-4,50,50,2,552.0
1,9,0.7,9.765625E-4,50,50,2,566.0
2,0,0.7,9.765625E-4,100,50000,1067,1000.0
2,1,0.7,9.765625E-4,100,50000,1056,999.0
2,2,0.7,9.765625E-4,100,50000,1056,996.0
2,3,0.7,9.765625E-4,100,50000,1068,1002.0
2,4,0.7,9.765625E-4,100,50000,1058,992.0
2,5,0.7,9.765625E-4,100,50000,1070,993.0
2,6,0.7,9.765625E-4,100,50000,1061,987.0
2,7,0.7,9.765625E-4,100,50000,1054,994.0
2,8,0.7,9.765625E-4,100,50000,1055,995.0
2,9,0.7,9.765625E-4,100,50000,1057,992.0
3,0,0.7,9.765625E-4,150,50100,1060,955.0
3,1,0.7,9.765625E-4,150,50100,1058,958.0
3,2,0.7,9.765625E-4,150,50100,1069,948.0
3,3,0.7,9.765625E-4,150,50100,1073,947.0
3,4,0.7,9.765625E-4,150,50100,1062,945.0
3,5,0.7,9.765625E-4,150,50100,1063,947.0
3,6,0.7,9.765625E-4,150,50100,1066,953.0
3,7,0.7,9.765625E-4,150,50100,1068,956.0
3,8,0.7,9.765625E-4,150,50100,1060,953.0
3,9,0.7,9.765625E-4,150,50100,1062,956.0
4,0,0.7,0.001953125,50,50000,1050,1009.0
4,1,0.7,0.001953125,50,50000,1052,1006.0
4,2,0.7,0.001953125,50,50000,1049,1009.0
4,3,0.7,0.001953125,50,50000,1053,1007.0
4,4,0.7,0.001953125,50,50000,1060,1005.0
4,5,0.7,0.001953125,50,50000,1061,1003.0
4,6,0.7,0.001953125,50,50000,1077,1009.0
4,7,0.7,0.001953125,50,50000,1078,1006.0
4,8,0.7,0.001953125,50,50000,1060,1007.0
4,9,0.7,0.001953125,50,50000,1060,1008.0
5,0,0.7,0.001953125,100,50000,1066,970.0
5,1,0.7,0.001953125,100,50000,1073,980.0
5,2,0.7,0.001953125,100,50000,1065,977.0
5,3,0.7,0.001953125,100,50000,1071,977.0
5,4,0.7,0.001953125,100,50000,1065,977.0
5,5,0.7,0.001953125,100,50000,1064,972.0
5,6,0.7,0.001953125,100,50000,1067,980.0
5,7,0.7,0.001953125,100,50000,1066,977.0
5,8,0.7,0.001953125,100,50000,1075,976.0
5,9,0.7,0.001953125,100,50000,1077,981.0
6,0,0.7,0.001953125,150,50100,1071,948.0
6,1,0.7,0.001953125,150,50100,1069,949.0
6,2,0.7,0.001953125,150,50100,1063,946.0
6,3,0.7,0.001953125,150,50100,1065,952.0
6,4,0.7,0.001953125,150,50100,1066,941.0
6,5,0.7,0.001953125,150,50100,1065,944.0
6,6,0.7,0.001953125,150,50100,1067,951.0
6,7,0.7,0.001953125,150,50100,1061,951.0
6,8,0.7,0.001953125,150,50100,1062,947.0
6,9,0.7,0.001953125,150,50100,1070,946.0
7,0,0.7,0.0029296875,50,50000,1057,974.0
7,1,0.7,0.0029296875,50,50000,1053,973.0
7,2,0.7,0.0029296875,50,50000,1055,973.0
7,3,0.7,0.0029296875,50,50000,1052,977.0
7,4,0.7,0.0029296875,50,50000,1054,974.0
7,5,0.7,0.0029296875,50,50000,1056,978.0
7,6,0.7,0.0029296875,50,50000,1058,973.0
7,7,0.7,0.0029296875,50,50000,1061,976.0
7,8,0.7,0.0029296875,50,50000,1050,974.0
7,9,0.7,0.0029296875,50,50000,1053,970.0
8,0,0.7,0.0029296875,100,50000,1071,949.0
8,1,0.7,0.0029296875,100,50000,1058,952.0
8,2,0.7,0.0029296875,100,50000,1062,941.0
8,3,0.7,0.0029296875,100,50000,1065,941.0
8,4,0.7,0.0029296875,100,50000,1061,939.0
8,5,0.7,0.0029296875,100,50000,1091,948.0
8,6,0.7,0.0029296875,100,50000,1065,956.0
8,7,0.7,0.0029296875,100,50000,1059,946.0
8,8,0.7,0.0029296875,100,50000,1060,944.0
8,9,0.7,0.0029296875,100,50000,1057,944.0
9,0,0.7,0.0029296875,150,50100,1071,926.0
9,1,0.7,0.0029296875,150,50100,1068,919.0
9,2,0.7,0.0029296875,150,50100,1070,925.0
9,3,0.7,0.0029296875,150,50100,1094,926.0
9,4,0.7,0.0029296875,150,50100,1084,923.0
9,5,0.7,0.0029296875,150,50100,1071,917.0
9,6,0.7,0.0029296875,150,50100,1068,927.0
9,7,0.7,0.0029296875,150,50100,1076,928.0
9,8,0.7,0.0029296875,150,50100,1074,929.0
9,9,0.7,0.0029296875,150,50100,1089,923.0
10,0,0.8,9.765625E-4,50,50000,1067,1022.0
10,1,0.8,9.765625E-4,50,46300,989,1024.0
