algorithm,CUT,criterion,Size,Length,MutationScore,Coverage,Covered_Goals,Total_Goals,Total_Time,BranchCoverage,BZUTestExecutionTime
M_IBEA,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,18,73,0.3089701,0.936507937,53,65,605821,0.80952381,4
M_IBEA,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,52,193,0.505154639,0.992592593,90,92,613678,0.977777778,12
M_IBEA,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,30,119,0.823529412,0.983870968,61,64,610696,0.951612903,12
M_IBEA,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,81,126,0.496755588,0.947051745,235,279,618267,0.841155235,11
M_IBEA,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,107,763,0.387460815,0.958549223,509,581,650853,0.875647668,48
M_IBEA,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,29,90,0.299342105,0.987341772,78,81,614924,0.962025316,22
M_IBEA,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,22,109,0.789962825,0.989417989,63,65,614481,0.968253968,8
M_IBEA,org.joda.time.chrono.LimitChronology,BRANCH;BZU_TIME;BZU_LENGTH,27,151,0.214983713,0.928571429,90,114,616730,0.785714286,23
M_IBEA,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,35,120,0.110429448,1,86,86,271797,1,27
M_IBEA,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,35,95,0.302932761,0.954081633,171,198,613793,0.862244898,119
M_IBEA,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,19,70,0.181992337,0.932569975,211,264,658427,0.797709924,57
M_IBEA,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,25,64,0.159411404,0.877431907,327,516,614535,0.63229572,74
M_IBEA,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,27,65,0.211598746,0.890350877,155,230,607943,0.671052632,23
M_IBEA,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,42,99,0.138004246,0.936781609,237,292,609313,0.810344828,21
M_IBEA,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,18,80,0.385321101,0.909090909,58,79,605002,0.727272727,23
M_IBEA,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,19,79,0.421487603,0.909090909,58,79,609619,0.727272727,7
M_IBEA,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,11,64,0.315733897,0.977777778,58,62,610578,0.933333333,8
M_IBEA,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,15,79,0.241856678,0.888888889,60,89,617551,0.666666667,11
M_IBEA,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,16,93,0.257514216,0.888888889,60,89,620117,0.666666667,8
M_IBEA,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,24,39,0.058043118,0.779334982,412,1215,615686,0.338004946,11
M_IBEA,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,47,142,0.591016548,0.976190476,171,184,607889,0.928571429,6
M_IBEA,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,9,30,0.411428571,1,22,22,5534,1,2
M_IBEA,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,9,38,0.516666667,1,24,24,5003,1,3
M_IBEA,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,9,34,0.641414141,1,23,23,7795,1,2
M_IBEA,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,36,127,0.204264871,0.974537037,135,146,762472,0.923611111,164
M_IBEA,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,48,123,0.596837945,1,100,100,38342,1,4
M_IBEA,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,32,195,0.399311532,0.9847793,211,221,611904,0.9543379,18
M_IBEA,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,7,70,0.335365854,0.988764045,88,91,612125,0.966292135,6
M_IBEA,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,78,162,0.597110754,0.937343358,218,268,612735,0.812030075,8
M_IBEA,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,296,638,0.535887488,0.928632846,918,1165,644181,0.787618229,21
M_IBEA,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,235,664,0.359617058,0.986417657,566,591,668217,0.957555178,67
M_IBEA,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,109,295,0.464572681,0.992170022,293,300,669109,0.976510067,62
M_IBEA,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,114,193,0.679748823,0.973584906,245,267,614102,0.916981132,12
M_IBEA,org.apache.commons.lang3.Conversion,BRANCH;BZU_TIME;BZU_LENGTH,230,429,0.19820442,0.928446771,604,766,630666,0.787958115,12
M_IBEA,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,BRANCH;BZU_TIME;BZU_LENGTH,4,22,0.566037736,1,33,33,6557,1,3
M_IBEA,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,BRANCH;BZU_TIME;BZU_LENGTH,24,125,0.178294574,0.9625,73,82,615761,0.8875,26
M_IBEA,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,BRANCH;BZU_TIME;BZU_LENGTH,16,90,0.316239316,0.994350282,60,61,609941,0.983050847,68
M_IBEA,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,58,224,0.230574324,0.979035639,151,161,642129,0.937106918,136
M_IBEA,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,9,11,0,0.685990338,10,140,603309,0.057971014,6
M_IBEA,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,11,34,0.081481481,0.738853503,36,159,612735,0.21656051,45
M_IBEA,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,3,5,0,0.697777778,8,77,602794,0.093333333,5
M_IBEA,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,32,92,0.609480813,0.977443609,126,135,661021,0.932330827,156
M_IBEA,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,52,208,0.337595908,0.985815603,136,143,616673,0.95035461,5
M_IBEA,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,10,42,0.015306122,0.701570681,22,193,604024,0.104712042,7
M_IBEA,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,20,74,0.360465116,0.936507937,53,65,605432,0.80952381,0
M_IBEA,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,52,186,0.536082474,0.992592593,90,92,613316,0.977777778,7
M_IBEA,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,30,109,0.823529412,0.983870968,61,64,609761,0.951612903,13
M_IBEA,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,72,133,0.480173035,0.954271961,241,279,616938,0.862815884,11
M_IBEA,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,105,636,0.314733542,0.957973518,505,581,649864,0.868739206,94
M_IBEA,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,26,97,0.319078947,0.987341772,78,81,614946,0.962025316,15
M_IBEA,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,25,86,0.678438662,0.989417989,63,65,615442,0.968253968,8
M_IBEA,org.joda.time.chrono.LimitChronology,BRANCH;BZU_TIME;BZU_LENGTH,42,215,0.254071661,0.973214286,105,114,620836,0.919642857,23
M_IBEA,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,37,96,0.08793456,0.992063492,84,86,620266,0.976190476,20
M_IBEA,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,35,96,0.33583691,0.955782313,172,198,615472,0.867346939,9
M_IBEA,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,18,65,0.195019157,0.891857506,179,264,635883,0.675572519,42
M_IBEA,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,29,71,0.179031269,0.878080415,328,516,614167,0.634241245,37
M_IBEA,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,27,65,0.206896552,0.890350877,155,230,608372,0.671052632,32
M_IBEA,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,43,102,0.142250531,0.940229885,240,292,609591,0.820689655,17
M_IBEA,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,20,90,0.321100917,0.913419913,59,79,608298,0.74025974,9
M_IBEA,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,21,85,0.454545455,0.909090909,58,79,609055,0.727272727,15
M_IBEA,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,11,57,0.259767687,0.983333333,59,62,614946,0.95,6
M_IBEA,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,16,79,0.252442997,0.888888889,60,89,619253,0.666666667,9
M_IBEA,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,15,73,0.224207961,0.888888889,60,89,614230,0.666666667,8
M_IBEA,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,21,26,0.105583195,0.780708986,417,1215,612984,0.342126958,5
M_IBEA,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,45,154,0.559101655,0.976190476,171,184,607422,0.928571429,6
M_IBEA,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,10,45,0.451428571,1,22,22,7241,1,4
M_IBEA,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,11,37,0.4,1,24,24,6246,1,1
M_IBEA,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,9,31,0.641414141,1,23,23,5164,1,3
M_IBEA,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,33,116,0.163299663,0.969907407,133,146,686214,0.909722222,120
M_IBEA,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,46,117,0.707509881,1,100,100,17468,1,4
M_IBEA,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,30,187,0.329604131,0.9847793,211,221,611873,0.9543379,28
M_IBEA,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,4,50,0.25,0.988764045,88,91,612311,0.966292135,6
M_IBEA,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,80,151,0.571884984,0.941102757,221,268,614478,0.823308271,11
M_IBEA,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,319,708,0.558680892,0.940384064,958,1165,650945,0.822012038,19
M_IBEA,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,238,687,0.347780679,0.991511036,576,591,669231,0.974533107,60
M_IBEA,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,107,274,0.430971512,0.995525727,296,300,704319,0.986577181,70
M_IBEA,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,112,197,0.686028257,0.963522013,238,267,612801,0.890566038,15
M_IBEA,org.apache.commons.lang3.Conversion,BRANCH;BZU_TIME;BZU_LENGTH,233,401,0.243957182,0.936300175,619,766,647795,0.807591623,16
M_IBEA,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,BRANCH;BZU_TIME;BZU_LENGTH,4,19,0.628930818,1,33,33,7676,1,360
M_IBEA,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,BRANCH;BZU_TIME;BZU_LENGTH,25,144,0.134366925,0.966666667,74,82,615727,0.9,34
M_IBEA,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,BRANCH;BZU_TIME;BZU_LENGTH,16,69,0.270655271,0.994350282,60,61,611752,0.983050847,35
M_IBEA,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,50,167,0.205236486,0.964360587,144,161,639332,0.893081761,176
M_IBEA,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,8,10,0,0.685990338,10,140,603035,0.057971014,4
M_IBEA,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,12,47,0.295774648,0.833333333,35,68,607972,0.5,12
M_IBEA,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,14,41,0.081481481,0.740976645,37,159,613988,0.222929936,22
M_IBEA,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,3,14,0,0.697777778,9,77,602688,0.093333333,6
M_IBEA,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,9,45,0.179761905,0.956521739,82,94,621388,0.869565217,68
M_IBEA,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,35,108,0.545146727,0.977443609,126,135,642966,0.932330827,389
M_IBEA,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,57,218,0.378516624,0.988179669,138,143,618232,0.964539007,14
M_IBEA,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,13,33,0.010204082,0.701570681,22,193,604018,0.104712042,4
M_IBEA,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,19,72,0.330564784,0.936507937,53,65,605464,0.80952381,2
M_IBEA,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,53,192,0.463917526,0.992592593,90,92,613886,0.977777778,23
M_IBEA,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,30,105,0.823529412,0.983870968,61,64,609899,0.951612903,12
M_IBEA,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,81,131,0.473684211,0.95788207,244,279,618152,0.873646209,14
M_IBEA,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,117,753,0.435109718,0.963154865,517,581,664270,0.889464594,38
M_IBEA,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,27,91,0.549342105,0.983122363,77,81,614265,0.949367089,11
M_IBEA,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,25,85,0.710037175,0.989417989,63,65,614603,0.968253968,5
M_IBEA,org.joda.time.chrono.LimitChronology,BRANCH;BZU_TIME;BZU_LENGTH,31,209,0.263843648,0.946428571,96,114,619542,0.839285714,31
M_IBEA,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,32,75,0.070552147,1,76,86,311115,0.880952381,15
M_IBEA,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,34,113,0.287911302,0.955782313,172,198,616156,0.867346939,2
M_IBEA,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,21,102,0.198084291,0.955470738,229,264,623192,0.866412214,70
M_IBEA,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,29,72,0.166155733,0.877431907,327,516,614132,0.63229572,45
M_IBEA,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,26,64,0.205329154,0.890350877,155,230,608015,0.671052632,22
M_IBEA,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,42,96,0.143312102,0.93908046,239,292,609372,0.817241379,12
M_IBEA,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,21,93,0.366972477,0.909090909,58,79,605402,0.727272727,9
M_IBEA,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,21,103,0.355371901,0.913419913,59,79,605862,0.74025974,7
M_IBEA,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,15,69,0.288278775,0.983333333,59,62,612085,0.95,5
M_IBEA,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,14,73,0.278501629,0.888888889,60,89,612999,0.666666667,6
M_IBEA,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,18,109,0.303005686,0.888888889,60,89,614863,0.666666667,7
M_IBEA,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,26,53,0.123272526,0.782632591,424,1215,612494,0.347897774,7
M_IBEA,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,47,153,0.554373522,0.97985348,173,184,607894,0.93956044,20
M_IBEA,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,12,61,0.292253521,0.949494949,58,68,608309,0.848484848,2
M_IBEA,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,13,64,0.073943662,0.954545455,59,68,608164,0.863636364,6
M_IBEA,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,12,49,0.292253521,0.833333333,35,68,608062,0.5,5
M_IBEA,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,10,318,0.102380952,0.971014493,84,94,1019411,0.913043478,355
M_IBEA,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,6,25,0.151190476,0.862318841,56,94,610996,0.586956522,53
M_IBEA,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,20,88,0.220306513,0.987277354,254,264,622783,0.961832061,65
M_IBEA,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,7,37,0.182142857,0.971014493,86,94,613829,0.913043478,50
M_IBEA,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,17,86,0.278635256,0.888888889,60,89,617747,0.666666667,6
M_IBEA,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,9,58,0.220238095,0.971014493,86,94,617998,0.913043478,24
M_IBEA,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,17,118,0.214559387,0.987277354,254,264,709329,0.961832061,27
IBEA,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,6,36,0.165714286,0.883333333,15,22,605548,0.65,0
IBEA,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,11,37,0.394444444,1,24,24,45671,1,3
IBEA,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,9,50,0.641414141,1,23,23,28771,1,7
IBEA,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,33,108,0.168911336,0.951388889,125,146,693064,0.854166667,97
IBEA,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,44,107,0.703557312,0.982993197,96,100,609944,0.959183673,3
IBEA,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,26,156,0.299483649,0.96803653,201,221,623632,0.908675799,14
IBEA,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,5,53,0.318292683,0.988764045,88,91,612319,0.966292135,8
IBEA,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,45,92,0.364365971,0.869674185,164,268,610610,0.609022556,9
IBEA,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,108,248,0.264468154,0.801948983,485,1165,629590,0.415305245,9
IBEA,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,107,301,0.220365535,0.862478778,361,591,643737,0.60950764,26
IBEA,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,46,133,0.316289262,0.883668904,196,300,629855,0.651006711,8
IBEA,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,70,131,0.4144427,0.881761006,176,267,617466,0.656603774,4
IBEA,org.apache.commons.lang3.Conversion,BRANCH;BZU_TIME;BZU_LENGTH,76,155,0.092714088,0.828970332,392,766,622215,0.510471204,4
IBEA,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,BRANCH;BZU_TIME;BZU_LENGTH,6,24,0.635220126,1,33,33,7846,1,5
IBEA,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,BRANCH;BZU_TIME;BZU_LENGTH,13,63,0,0.7875,31,82,607546,0.3625,4
IBEA,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,BRANCH;BZU_TIME;BZU_LENGTH,17,98,0.250712251,0.93220339,49,61,612960,0.796610169,32
IBEA,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,23,91,0.154560811,0.8721174,100,161,622565,0.616352201,48
IBEA,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,9,11,0,0.685990338,10,140,607353,0.057971014,5
IBEA,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,12,42,0.073943662,0.828282828,34,68,614675,0.484848485,8
IBEA,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,14,58,0.151851852,0.747346072,40,159,614032,0.242038217,62
IBEA,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,4,9,0,0.697777778,9,77,603921,0.093333333,3
IBEA,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,6,29,0.135714286,0.865942029,57,94,613355,0.597826087,24
IBEA,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,32,101,0.496613995,0.969924812,124,135,891145,0.917293233,12554
IBEA,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,22,74,0.179028133,0.846335697,78,143,622873,0.539007092,3
IBEA,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,13,33,0.010204082,0.701570681,22,193,604527,0.104712042,4
IBEA,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,14,47,0.337209302,0.878306878,42,65,607080,0.634920635,7
IBEA,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,38,154,0.329896907,0.925925926,72,92,612873,0.777777778,9
IBEA,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,26,89,0.823529412,0.967741935,58,64,613321,0.903225806,9
IBEA,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,55,113,0.341744773,0.883273165,185,279,619411,0.660649819,6
IBEA,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,58,324,0.233855799,0.864133564,353,581,629798,0.606217617,10
IBEA,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,21,69,0.338815789,0.953586498,70,81,613942,0.860759494,24
IBEA,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,17,78,0.639405204,0.957671958,57,65,613883,0.873015873,3
IBEA,org.joda.time.chrono.LimitChronology,BRANCH;BZU_TIME;BZU_LENGTH,21,91,0.267100977,0.898809524,79,114,615892,0.6875,25
IBEA,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,26,66,0.09202454,0.924603175,67,86,620275,0.773809524,38
IBEA,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,27,92,0.239270386,0.950680272,169,198,623268,0.852040816,8
IBEA,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,16,50,0.157088123,0.877862595,168,264,617649,0.633587786,31
IBEA,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,14,36,0.116492949,0.833333333,259,516,614747,0.5,31
IBEA,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,16,40,0.189655172,0.85380117,130,230,609219,0.561403509,14
IBEA,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,23,59,0.123142251,0.904597701,209,292,610093,0.713793103,6
IBEA,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,20,83,0.412844037,0.909090909,58,79,606573,0.727272727,3
IBEA,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,21,88,0.41322314,0.904761905,57,79,607831,0.714285714,6
IBEA,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,14,48,0.287222809,0.961111111,55,62,609370,0.883333333,5
IBEA,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,16,73,0.247557003,0.885057471,59,89,615038,0.655172414,8
IBEA,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,14,69,0.211210398,0.881226054,58,89,613373,0.643678161,12
IBEA,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,16,20,0.082365948,0.773564166,390,1215,613466,0.319868096,4
IBEA,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,25,71,0.360520095,0.901098901,130,184,605604,0.703296703,1
IBEA,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,9,30,0.451428571,1,22,22,339296,1,0
IBEA,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,9,29,0.333333333,1,23,24,78363,0.954545455,0
IBEA,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,9,33,0.722222222,1,23,23,34718,1,2
IBEA,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,29,92,0.173400673,0.949074074,124,146,687268,0.847222222,195
